0.03991083815292429, -0.9709575226295848
0.06513429203603516, -0.9444457874300229
0.0903577459191458, -0.9095278922891357
0.11558119980225645, -0.8429252404463332
0.13851161242326637, -0.7737001540919208
0.14955990214066195, -0.6711162637994139
0.13798244905508916, -0.5308810947019968
0.133597952575907, -0.37888878939473103
0.1295687515010726, -0.23331698777835053
0.14768377747167016, -0.12365970905658408
0.17061419009267986, -0.05824254130807072
0.19430894980105662, -0.026659573574797424
0.22665550345330665, -0.019944824020526664
0.257725443698376, 0.0008742025705814616
0.21118881118881117, 0.013015184381779399
0.1729072313547808, 0.019325068612042084
0.14768377747167016, 0.03357859035870581
0.12246032358855952, 0.04618783027069262
0.09723686970544865, 0.05750381480709099
0.072013415822338, 0.07981247003599101
0.047936482570277716, 0.12659598324790133
0.029755941135048536, 0.2137435803099368
0.02615259058031849, 0.29078553030697885
0.02271302868716707, 0.4114678111056367
0.02233085514348354, 0.5188726700482532
0.020037813881382482, 0.6225103239801282
0.02615259058031849, 0.7093404478640785
0.03188519373557097, 0.7784936866976249
0.03532475562872239, 0.8654651107059448
0.06054820951183304, 0.9010296335346258
0.08577166339494391, 0.9168720118855838
0.10640903475385266, 0.9370098455911746
