-0.019786112781992493, -0.6833736731326532
-0.028940747304490477, -0.6794368329423284
-0.03818857918501273, -0.6706407821242908
-0.0041524102736580915, -0.641152006405679
-0.013210864299740166, -0.6336168572225609
-0.029524154480014997, -0.631062763106397
-0.02153484908046399, -0.5896485415501778
-0.03191534774819038, -0.566963664484452
-0.04161034178691603, -0.5501035789395916
-0.05130533582564156, -0.54288632554289
-0.0604127544680807, -0.5074422531152831
-0.07069532390309274, -0.505689711882964
-0.04689852035349362, -0.47404483160511646
-0.04131655408877288, -0.45692698701037426
-0.05576723649119142, -0.4352779118103711
-0.046120847034879175, -0.39624494715918224
-0.07427953382043961, -0.38755252666792206
-0.06540714533651515, -0.3871078675223505
-0.038966252503627175, -0.35718084391236427
-0.05218669892007122, -0.34695970620357297
-0.0681063198132058, -0.30813020548566006
-0.07862759175295919, -0.30749283014276174
-0.06026586061900929, -0.282262184683137
-0.056064696535561565, -0.18282865704818896
-0.04998329118399725, -0.1241641843664385
-0.04469511261741965, -0.053285898244115115
-0.03544080012590878, 0.009872008643755592
-0.02750853227604244, 0.08356333824315887
-0.020016945973390765, 0.16050163876630918
-0.011643996576309545, 0.20903119083685118
-0.007677862651376488, 0.28480772505773766
-0.004593091820872752, 0.3449302217189567
-0.005915136462517179, 0.44078830087171794
-0.0004800640468678452, 0.5423277419748918
0.002017131387349158, 0.613163013178848
