0.17646577491973758, -0.9071000946248475
0.2650115278907563, -0.791995661104572
0.3240420298714355, -0.6853825382538257
0.3948786322482505, -0.5733781070414734
0.4893274354173389, -0.4686968696869689
0.5896792887844935, -0.3653072999607654
0.6841280919535802, -0.26506266011216506
0.7785768951226668, -0.16363867155946377
0.8641711229946516, -0.04091620700531595
0.9379592504705005, 0.0478054472113878
0.977717718295894, 0.13239093140083225
1.0087958528473173, 0.2396985852431397
1.0087958528473173, 0.3524083177548527
1.0111570729265438, 0.47551347442436565
1.0040734126888626, 0.5900961891060902
0.9875448721342721, 0.727005469777747
0.9261531500743647, 0.8647533984167648
0.8080921461130064, 0.909783076209719
0.6782250417555122, 0.9320834880690867
