0.1625513757119581, -0.6650597050416618
0.1814783854128743, -0.6367665649178487
0.19464911712545208, -0.6012235211777195
0.18484155596427554, -0.5722633634697478
0.16611854275545257, -0.5243721181278431
0.16687034763370567, -0.4534612715528743
0.15876253508231208, -0.40605364702380653
0.1516207775148226, -0.3503691777829181
0.13839168727435114, -0.28994357870777
0.13094099321656483, -0.2257843931584389
0.12397125553835409, -0.16980939874374967
0.11154912529240102, -0.10236319288462559
0.107222998194906, -0.01959535618466912
0.09575712379223766, 0.02805893343297927
0.08668527055641517, 0.0906161106069503
0.07397860860513461, 0.1547304756312391
0.06958970426519961, 0.21465674834071802
0.05845185798086483, 0.27194129195655936
0.04621994910941396, 0.35272194878912444
0.03657328713836261, 0.4122619698650235
0.033472987063825954, 0.4755413085642095
0.02887000836313769, 0.5343820441644871
0.02277063292941106, 0.6022079435972566
